Date,FII Gross Purchase (Rs. Cr),FII Gross Sales (Rs. Cr),DII Gross Purchase (Rs. Cr),DII Gross Sales (Rs. Cr),FII Net (Rs. Cr),DII Net (Rs. Cr)
03-Dec-2019,5884.5,4866.48,3819.66,1175.12,1018.02,2644.54
04-Dec-2019,2692.09,4278.36,3983.62,3465.98,-1586.27,517.64
05-Dec-2019,1936.81,4419.68,2523.38,6568.11,-2482.87,-4044.73
06-Dec-2019,4636.63,3179.14,1828.27,3187.76,1457.49,-1359.49
09-Dec-2019,3056.23,10413.01,3286.15,2743.6,-7356.78,542.55
10-Dec-2019,4135.12,3298.76,3140.77,4159.68,836.36,-1018.91
11-Dec-2019,5407.79,3777.81,3200.03,3296.04,1629.98,-96.01
12-Dec-2019,4827.71,3335.08,1896.15,3393.77,1492.63,-1497.62
13-Dec-2019,2512.93,4817.56,2010.69,1931.76,-2304.63,78.93
16-Dec-2019,3740.42,2892.01,2970.16,4033.82,848.41,-1063.66
17-Dec-2019,3607.03,2388.93,3832.93,1538.09,1218.1,2294.84
18-Dec-2019,12945.3,3635.54,3268.71,3340.24,9309.76,-71.53
19-Dec-2019,3920.49,5409.94,2453.49,1450.38,-1489.45,1003.11
20-Dec-2019,6566.92,2546.38,3794.93,3582.74,4020.54,212.19
23-Dec-2019,6532.16,3872.29,4177.11,3965.46,2659.87,211.65
24-Dec-2019,5407.17,3870.65,5305.46,3611.9,1536.52,1693.56
25-Dec-2019,5597.54,3587.85,2571.53,2477.25,2009.69,94.28
26-Dec-2019,7303.49,2707.93,6629.65,1846.07,4595.56,4783.58
27-Dec-2019,9432.78,8156.51,3820.17,3050.78,1276.27,769.39
30-Dec-2019,3765.37,2571.95,2657.05,2137.17,1193.42,519.88
31-Dec-2019,2927.21,4392.57,3863.23,3358.39,-1465.36,504.84
01-Jan-2020,4909.91,2415.7,2229.74,5998.79,2494.21,-3769.05
02-Jan-2020,4957.79,4255.46,1915.52,3914.99,702.33,-1999.47
03-Jan-2020,3458.97,4053.12,5669.08,3907.86,-594.15,1761.22
06-Jan-2020,2589.84,4069.79,4468.06,2869.23,-1479.95,1598.83
07-Jan-2020,3591.28,2100.19,4586.05,3530.21,1491.09,1055.84
08-Jan-2020,2750.15,3166.76,2895.12,4408.85,-416.61,-1513.73
09-Jan-2020,4519.77,2205.45,2701.24,3065.98,2314.32,-364.74
10-Jan-2020,3459.97,7250.18,4123.4,2008.01,-3790.21,2115.39
13-Jan-2020,5950.92,8192.46,4781.8,2501.61,-2241.54,2280.19
14-Jan-2020,4671.18,2185.98,3211.52,4387.74,2485.2,-1176.22
15-Jan-2020,3835.11,6097.73,1556.23,1760.46,-2262.62,-204.23
16-Jan-2020,5446.53,6356.26,2594.92,1696.43,-909.73,898.49
17-Jan-2020,2922.14,3223.88,3699.72,3209.3,-301.74,490.42
20-Jan-2020,5702.77,5262.55,3631.81,3222.95,440.22,408.86
21-Jan-2020,5669.92,5370.9,2887.61,2314.77,299.02,572.84
22-Jan-2020,2603.13,6213.62,3510.75,4500.69,-3610.49,-989.94
23-Jan-2020,4993.97,2909.09,4927.96,2163.57,2084.88,2764.39
24-Jan-2020,6784.25,4706.55,3210.9,1548.63,2077.7,1662.27
27-Jan-2020,8824.9,3925.98,5031.37,2532.71,4898.92,2498.66
28-Jan-2020,7772.41,9413.7,1451.79,6590.8,-1641.29,-5139.01
29-Jan-2020,12196.7,4433.24,4763.65,3447.15,7763.46,1316.5
30-Jan-2020,6400.84,6073.33,4714.88,2214.8,327.51,2500.08
31-Jan-2020,2097.41,4248.01,8177.91,4939.81,-2150.6,3238.1
03-Feb-2020,4020.15,3800.4,3514.17,4733.59,219.75,-1219.42
04-Feb-2020,6030.45,5208.27,3599.09,1863.6,822.18,1735.49
05-Feb-2020,3336.74,5230.86,4504.84,2392.95,-1894.12,2111.89
06-Feb-2020,4067.5,2347.16,4637.49,2298.13,1720.34,2339.36
07-Feb-2020,5031.59,1640.41,3030.81,4308.7,3391.18,-1277.89
10-Feb-2020,2882.64,10034.6,3416.72,3010.73,-7151.96,405.99
11-Feb-2020,3841.56,5864.97,2469.18,5305.85,-2023.41,-2836.67
12-Feb-2020,2882.72,3677.61,4342.29,4891.6,-794.89,-549.31
13-Feb-2020,4606.63,8781.01,5310.06,4861.86,-4174.38,448.2
14-Feb-2020,6024.66,4951.5,6628.17,5109.91,1073.16,1518.26
17-Feb-2020,7296.27,2233.98,3686.08,2131.55,5062.29,1554.53
18-Feb-2020,3763.02,2126.03,4640.3,4270.93,1636.99,369.37
19-Feb-2020,2796.29,3356.76,3675.99,3918.7,-560.47,-242.71
20-Feb-2020,5399.39,3720.63,2922.3,5397.75,1678.76,-2475.45
21-Feb-2020,2588.23,5427.58,2849.47,5043.86,-2839.35,-2194.39
24-Feb-2020,3930.76,3114.51,2939.94,3349.0,816.25,-409.06
25-Feb-2020,2560.43,6792.76,3148.19,1544.89,-4232.33,1603.3
26-Feb-2020,6660.85,3759.8,4039.67,3559.67,2901.05,480.0
27-Feb-2020,3083.22,2128.56,4105.45,2293.58,954.66,1811.87
28-Feb-2020,3904.37,4284.71,4258.27,3675.77,-380.34,582.5
02-Mar-2020,2414.61,7922.04,4731.11,2209.3,-5507.43,2521.81
03-Mar-2020,2813.31,2711.43,2802.46,5848.81,101.88,-3046.35
04-Mar-2020,2734.36,3787.16,3160.24,2798.9,-1052.8,361.34
05-Mar-2020,2214.8,5440.31,4367.1,2141.66,-3225.51,2225.44
06-Mar-2020,10804.29,2899.78,3582.53,3505.5,7904.51,77.03
09-Mar-2020,7426.55,4036.91,4195.86,3893.14,3389.64,302.72
10-Mar-2020,6978.72,3364.05,2999.57,3880.24,3614.67,-880.67
11-Mar-2020,3454.3,7649.01,2504.54,1976.49,-4194.71,528.05
12-Mar-2020,5252.61,5901.28,6401.08,2999.0,-648.67,3402.08
13-Mar-2020,4279.38,3195.71,4149.7,1890.89,1083.67,2258.81
16-Mar-2020,2957.42,4090.37,3641.68,3426.89,-1132.95,214.79
17-Mar-2020,2643.47,1949.08,5328.33,2164.07,694.39,3164.26
18-Mar-2020,4606.98,1874.55,4362.42,2857.53,2732.43,1504.89
19-Mar-2020,5004.3,4825.07,1865.54,2506.12,179.23,-640.58
20-Mar-2020,8585.59,3685.16,5040.19,3474.46,4900.43,1565.73
23-Mar-2020,6981.11,7173.13,4722.57,3758.23,-192.02,964.34
24-Mar-2020,3025.84,3966.4,6194.72,4205.43,-940.56,1989.29
25-Mar-2020,3742.26,7813.93,4419.76,6954.52,-4071.67,-2534.76
26-Mar-2020,3745.85,7073.78,4737.25,4719.53,-3327.93,17.72
27-Mar-2020,13020.45,6052.18,5621.57,7225.19,6968.27,-1603.62
30-Mar-2020,3328.48,5669.26,2467.68,5949.88,-2340.78,-3482.2
31-Mar-2020,4355.03,6574.52,5801.28,3859.73,-2219.49,1941.55
01-Apr-2020,1654.94,2150.72,3248.23,2504.32,-495.78,743.91
02-Apr-2020,5484.96,4281.27,3601.84,3241.61,1203.69,360.23
03-Apr-2020,3649.26,4731.22,2560.44,4025.42,-1081.96,-1464.98
06-Apr-2020,10592.34,4144.87,4453.56,2645.5,6447.47,1808.06
07-Apr-2020,12816.97,5658.32,2929.61,4507.15,7158.65,-1577.54
08-Apr-2020,5235.45,5220.35,6545.1,2439.19,15.1,4105.91
09-Apr-2020,2272.29,4665.16,4347.59,5902.64,-2392.87,-1555.05
10-Apr-2020,4129.07,4464.23,1430.49,3033.93,-335.16,-1603.44
13-Apr-2020,3529.93,4518.83,3777.68,3478.47,-988.9,299.21
14-Apr-2020,3065.6,4307.37,3191.57,6271.31,-1241.77,-3079.74
15-Apr-2020,2764.48,1430.02,3683.54,1817.27,1334.46,1866.27
16-Apr-2020,5290.09,9151.05,3366.53,1966.52,-3860.96,1400.01
17-Apr-2020,2572.97,5862.77,2856.25,2433.74,-3289.8,422.51
20-Apr-2020,9097.09,3704.15,5474.82,1797.88,5392.94,3676.94
21-Apr-2020,3417.53,7859.83,3445.2,2887.47,-4442.3,557.73
22-Apr-2020,5749.42,3794.63,2890.85,2441.39,1954.79,449.46
23-Apr-2020,5026.85,3847.62,3340.71,3197.19,1179.23,143.52
24-Apr-2020,4924.05,8625.67,4298.5,2442.4,-3701.62,1856.1
27-Apr-2020,3755.51,4991.08,1637.11,2491.22,-1235.57,-854.11
28-Apr-2020,6078.93,7679.61,5055.69,2908.34,-1600.68,2147.35
29-Apr-2020,3044.43,5623.96,5224.23,4228.28,-2579.53,995.95
30-Apr-2020,4584.13,4013.38,4619.94,4686.93,570.75,-66.99
01-May-2020,3764.8,3315.09,3504.64,2903.5,449.71,601.14
04-May-2020,6404.16,4900.36,3661.65,1817.13,1503.8,1844.52
05-May-2020,8708.11,5784.81,1897.74,4961.59,2923.3,-3063.85
06-May-2020,3148.47,5192.98,3651.78,6814.17,-2044.51,-3162.39
07-May-2020,10802.51,7587.27,3933.92,4895.02,3215.24,-961.1
08-May-2020,2118.17,1910.16,4364.9,2743.57,208.01,1621.33
11-May-2020,4904.41,3209.9,5561.26,2399.92,1694.51,3161.34
12-May-2020,8730.94,2345.28,3070.92,4904.12,6385.66,-1833.2
13-May-2020,7251.77,1896.59,6518.03,3731.38,5355.18,2786.65
14-May-2020,12444.78,5576.2,6516.77,4344.62,6868.58,2172.15
15-May-2020,7526.35,5021.3,5235.74,2741.26,2505.05,2494.48
18-May-2020,2782.23,6874.93,2291.48,4098.17,-4092.7,-1806.69
19-May-2020,3930.77,5412.92,9121.3,2994.09,-1482.15,6127.21
20-May-2020,2454.99,2854.03,5309.15,3235.26,-399.04,2073.89
21-May-2020,11592.06,6653.0,3994.99,2179.3,4939.06,1815.69
22-May-2020,5640.13,5375.58,5099.25,3148.86,264.55,1950.39
25-May-2020,5594.51,3259.44,3169.66,6268.3,2335.07,-3098.64
26-May-2020,3673.71,10003.07,5071.99,9966.8,-6329.36,-4894.81
27-May-2020,5446.72,4850.35,4420.51,5171.52,596.37,-751.01
28-May-2020,7963.34,3396.87,5968.73,2339.48,4566.47,3629.25
29-May-2020,4575.68,10022.53,3740.32,3941.8,-5446.85,-201.48
01-Jun-2020,3113.46,3180.04,2690.28,4680.91,-66.58,-1990.63
02-Jun-2020,2915.07,7185.18,4521.28,6096.91,-4270.11,-1575.63
03-Jun-2020,7997.55,4892.91,4704.43,3605.4,3104.64,1099.03
04-Jun-2020,5458.14,4556.3,2394.44,4055.14,901.84,-1660.7
05-Jun-2020,5837.04,4317.11,3390.26,1876.06,1519.93,1514.2
08-Jun-2020,4290.89,3689.08,3272.44,2394.97,601.81,877.47
09-Jun-2020,5890.5,2296.23,2956.15,3618.99,3594.27,-662.84
10-Jun-2020,9540.21,4722.73,2233.42,2877.75,4817.48,-644.33
11-Jun-2020,9361.89,2834.09,6039.8,2928.29,6527.8,3111.51
12-Jun-2020,3688.03,2774.85,3499.18,4894.44,913.18,-1395.26
15-Jun-2020,3872.1,5469.93,3298.47,1758.12,-1597.83,1540.35
16-Jun-2020,4993.98,5573.09,3833.72,2560.76,-579.11,1272.96
17-Jun-2020,6274.55,6021.6,2120.93,3792.14,252.95,-1671.21
18-Jun-2020,2567.57,6916.07,7836.32,2345.68,-4348.5,5490.64
19-Jun-2020,2483.15,8032.09,3903.54,4481.25,-5548.94,-577.71
22-Jun-2020,1199.64,3585.81,4269.29,3796.69,-2386.17,472.6
23-Jun-2020,19705.64,9703.91,3601.28,3764.29,10001.73,-163.01
24-Jun-2020,6331.48,2846.88,3946.96,2475.59,3484.6,1471.37
25-Jun-2020,4462.4,3097.42,3525.59,4803.71,1364.98,-1278.12
26-Jun-2020,3124.73,2507.84,3797.3,1791.61,616.89,2005.69
29-Jun-2020,4060.74,4665.15,3844.16,2783.4,-604.41,1060.76
30-Jun-2020,3359.01,2051.79,4013.83,3687.69,1307.22,326.14
01-Jul-2020,7563.8,8416.76,6458.42,4664.97,-852.96,1793.45
02-Jul-2020,3072.71,5142.64,4843.17,2040.91,-2069.93,2802.26
03-Jul-2020,5400.02,2891.85,5487.87,2588.23,2508.17,2899.64
06-Jul-2020,8231.95,2121.92,5831.9,4198.41,6110.03,1633.49
07-Jul-2020,3954.82,6068.12,5867.93,5887.14,-2113.3,-19.21
08-Jul-2020,2641.29,3038.86,5071.26,1746.82,-397.57,3324.44
09-Jul-2020,7375.67,5856.73,2916.3,2871.21,1518.94,45.09
10-Jul-2020,6266.74,6034.96,4429.78,3163.53,231.78,1266.25
13-Jul-2020,4196.38,4184.68,5796.34,6271.46,11.7,-475.12
14-Jul-2020,3082.16,3687.25,3368.62,1927.55,-605.09,1441.07
15-Jul-2020,5813.18,4244.64,4843.28,3083.35,1568.54,1759.93
16-Jul-2020,5007.67,3296.49,7760.95,1806.66,1711.18,5954.29
17-Jul-2020,6333.99,3326.06,6348.86,5279.75,3007.93,1069.11
20-Jul-2020,5226.87,4690.06,1931.12,2935.63,536.81,-1004.51
21-Jul-2020,2421.72,5216.83,3917.7,2050.92,-2795.11,1866.78
22-Jul-2020,4003.05,2365.89,1974.35,3801.51,1637.16,-1827.16
23-Jul-2020,4091.68,4977.15,3835.65,2857.81,-885.47,977.84
24-Jul-2020,6792.47,4190.29,3195.61,2008.29,2602.18,1187.32
27-Jul-2020,5920.76,3547.72,3202.72,3603.82,2373.04,-401.1
28-Jul-2020,2996.88,11948.62,4481.37,3137.1,-8951.74,1344.27
29-Jul-2020,4461.44,4333.39,4098.24,3573.26,128.05,524.98
30-Jul-2020,5054.29,6525.58,2408.86,3024.49,-1471.29,-615.63
31-Jul-2020,2692.65,5433.71,3785.91,4200.65,-2741.06,-414.74
03-Aug-2020,2063.97,3762.63,4774.46,4328.13,-1698.66,446.33
04-Aug-2020,5048.79,7113.18,3821.49,3951.51,-2064.39,-130.02
05-Aug-2020,6649.57,7424.45,3011.99,5054.37,-774.88,-2042.38
06-Aug-2020,6408.96,6943.73,1576.76,3126.78,-534.77,-1550.02
07-Aug-2020,4053.71,3939.19,7344.76,5463.91,114.52,1880.85
10-Aug-2020,3426.3,4301.18,4217.96,2703.08,-874.88,1514.88
11-Aug-2020,3811.48,4274.98,3774.74,2114.54,-463.5,1660.2
12-Aug-2020,3996.29,4794.24,4181.28,5592.47,-797.95,-1411.19
13-Aug-2020,3760.18,5320.41,1869.1,6411.26,-1560.23,-4542.16
14-Aug-2020,2023.13,5058.55,6362.15,7442.29,-3035.42,-1080.14
17-Aug-2020,2991.77,2631.88,3720.74,6592.66,359.89,-2871.92
18-Aug-2020,2314.15,2226.72,4111.94,4474.71,87.43,-362.77
19-Aug-2020,2474.47,4188.48,3350.73,4448.63,-1714.01,-1097.9
20-Aug-2020,3557.42,6173.89,3383.03,3953.89,-2616.47,-570.86
21-Aug-2020,7177.19,5063.19,4897.09,6252.78,2114.0,-1355.69
24-Aug-2020,2308.19,1992.1,3353.2,4935.42,316.09,-1582.22
25-Aug-2020,3162.24,5479.77,3744.01,4159.41,-2317.53,-415.4
26-Aug-2020,3019.64,7089.65,2077.71,4883.26,-4070.01,-2805.55
27-Aug-2020,7793.87,3965.22,2408.68,2480.23,3828.65,-71.55
28-Aug-2020,4505.16,4009.75,4958.31,2318.42,495.41,2639.89
31-Aug-2020,3040.52,2724.85,3786.49,3072.3,315.67,714.19
01-Sep-2020,5567.23,13684.3,3661.79,6299.73,-8117.07,-2637.94
02-Sep-2020,2562.56,5013.48,4144.89,2762.82,-2450.92,1382.07
03-Sep-2020,3392.01,4833.09,3807.6,3779.03,-1441.08,28.57
04-Sep-2020,5210.1,2228.22,3341.73,4361.59,2981.88,-1019.86
07-Sep-2020,8408.2,6460.56,2983.72,1178.26,1947.64,1805.46
08-Sep-2020,3886.62,7177.73,3391.74,2871.96,-3291.11,519.78
09-Sep-2020,3805.04,4529.11,1561.54,1835.15,-724.07,-273.61
10-Sep-2020,2479.97,6279.88,4820.17,3343.24,-3799.91,1476.93
11-Sep-2020,2818.33,4361.69,2193.26,3936.58,-1543.36,-1743.32
14-Sep-2020,2867.34,1957.98,4453.64,5393.62,909.36,-939.98
15-Sep-2020,6576.82,5228.91,3778.13,3759.45,1347.91,18.68
16-Sep-2020,5326.54,6050.41,2695.6,5583.23,-723.87,-2887.63
17-Sep-2020,2046.06,2644.88,4911.18,4066.37,-598.82,844.81
18-Sep-2020,3268.33,2755.28,4597.73,1999.37,513.05,2598.36
21-Sep-2020,3674.12,7176.56,5858.29,3628.39,-3502.44,2229.9
22-Sep-2020,8289.61,4694.17,3873.99,2145.17,3595.44,1728.82
23-Sep-2020,2487.98,3054.54,4839.92,2570.73,-566.56,2269.19
24-Sep-2020,4002.76,6572.26,3087.75,3455.58,-2569.5,-367.83
25-Sep-2020,3584.99,4934.46,5495.01,2571.99,-1349.47,2923.02
28-Sep-2020,5037.3,1873.89,4950.74,1547.08,3163.41,3403.66
29-Sep-2020,7547.05,3020.12,3875.02,2537.32,4526.93,1337.7
30-Sep-2020,3162.54,7476.06,2981.47,2470.9,-4313.52,510.57
01-Oct-2020,5012.28,2253.04,3122.14,3807.18,2759.24,-685.04
02-Oct-2020,5394.9,4920.1,2819.77,2674.01,474.8,145.76
05-Oct-2020,2256.17,2737.24,2788.91,2967.12,-481.07,-178.21
06-Oct-2020,2180.36,5180.89,3262.38,3851.09,-3000.53,-588.71
07-Oct-2020,3213.32,3324.58,4805.26,4968.24,-111.26,-162.98
08-Oct-2020,5735.65,3705.32,3765.2,4518.39,2030.33,-753.19
09-Oct-2020,5107.04,6768.03,2006.62,2645.94,-1660.99,-639.32
12-Oct-2020,2938.69,6599.98,2375.64,4402.23,-3661.29,-2026.59
13-Oct-2020,9587.72,6386.7,4743.07,1893.43,3201.02,2849.64
14-Oct-2020,5421.09,6678.64,5695.13,2002.19,-1257.55,3692.94
15-Oct-2020,5492.04,4672.01,4036.2,4865.57,820.03,-829.37
16-Oct-2020,2828.73,5292.98,4455.79,4724.64,-2464.25,-268.85
19-Oct-2020,9511.93,8735.43,4759.94,4484.7,776.5,275.24
20-Oct-2020,1818.56,5405.95,2594.79,3635.69,-3587.39,-1040.9
21-Oct-2020,3178.46,6985.74,4963.8,2655.96,-3807.28,2307.84
22-Oct-2020,5606.62,4489.84,6414.62,2052.72,1116.78,4361.9
23-Oct-2020,6555.42,6445.95,6064.88,2155.42,109.47,3909.46
26-Oct-2020,3481.3,5519.72,3470.17,6006.31,-2038.42,-2536.14
27-Oct-2020,14063.46,4586.27,6625.35,3839.56,9477.19,2785.79
28-Oct-2020,4405.8,2803.9,3692.94,1704.06,1601.9,1988.88
29-Oct-2020,3943.08,3425.0,3992.88,5227.9,518.08,-1235.02
30-Oct-2020,10919.68,5136.35,3140.09,6065.34,5783.33,-2925.25
02-Nov-2020,3437.26,4603.37,6432.88,3330.5,-1166.11,3102.38
03-Nov-2020,5620.52,3355.34,3101.38,2766.29,2265.18,335.09
04-Nov-2020,3206.05,5657.01,6367.55,3240.4,-2450.96,3127.15
05-Nov-2020,7684.18,6083.49,7004.7,1779.97,1600.69,5224.73
06-Nov-2020,4928.37,2131.21,5413.84,2498.2,2797.16,2915.64
09-Nov-2020,5080.34,6069.96,2492.38,1604.57,-989.62,887.81
10-Nov-2020,15663.63,7536.25,2766.19,3983.73,8127.38,-1217.54
11-Nov-2020,4710.67,1796.33,3912.26,3213.35,2914.34,698.91
12-Nov-2020,5486.95,7120.6,3440.69,2726.05,-1633.65,714.64
13-Nov-2020,4079.53,4350.61,4060.97,3701.81,-271.08,359.16
16-Nov-2020,6418.07,2993.03,3008.87,8914.87,3425.04,-5906.0
17-Nov-2020,5685.48,5036.63,1646.74,2595.9,648.85,-949.16
18-Nov-2020,2973.14,4513.07,5845.87,2717.39,-1539.93,3128.48
19-Nov-2020,4154.19,4958.08,1635.12,2670.64,-803.89,-1035.52
20-Nov-2020,3682.37,3706.08,4497.09,7480.27,-23.71,-2983.18
23-Nov-2020,1929.18,1756.37,5451.2,4431.1,172.81,1020.1
24-Nov-2020,6223.94,9655.37,2738.46,3060.38,-3431.43,-321.92
25-Nov-2020,6724.17,1964.7,8960.81,2552.7,4759.47,6408.11
26-Nov-2020,2956.94,3584.48,2331.69,2133.1,-627.54,198.59
27-Nov-2020,5629.55,7068.79,2711.02,3788.15,-1439.24,-1077.13
30-Nov-2020,6075.15,3016.81,3187.8,4653.58,3058.34,-1465.78
01-Dec-2020,8128.58,4301.92,4931.94,2671.5,3826.66,2260.44
02-Dec-2020,3546.68,1903.89,3516.26,4224.04,1642.79,-707.78
03-Dec-2020,9203.53,4245.93,5201.35,1941.21,4957.6,3260.14
04-Dec-2020,7409.27,4248.09,4473.28,2355.68,3161.18,2117.6
07-Dec-2020,2438.81,8527.85,3308.78,1686.66,-6089.04,1622.12
08-Dec-2020,3398.7,4231.17,5727.21,3272.65,-832.47,2454.56
09-Dec-2020,7738.6,1623.47,5454.85,4787.74,6115.13,667.11
10-Dec-2020,9850.5,3633.13,3086.83,4337.45,6217.37,-1250.62
11-Dec-2020,6366.95,3291.06,4946.24,1229.57,3075.89,3716.67
14-Dec-2020,6177.32,3975.07,2930.52,4293.37,2202.25,-1362.85
15-Dec-2020,1975.58,8328.35,4160.36,3074.01,-6352.77,1086.35
16-Dec-2020,6327.2,2993.68,3002.32,3286.98,3333.52,-284.66
17-Dec-2020,6334.84,3708.14,4649.32,2748.34,2626.7,1900.98
18-Dec-2020,5360.69,5032.91,6365.26,3735.3,327.78,2629.96
21-Dec-2020,6175.24,4786.55,2424.09,1447.29,1388.69,976.8
22-Dec-2020,4691.37,5511.86,3548.95,2164.08,-820.49,1384.87
23-Dec-2020,2804.37,4983.91,2532.88,3929.8,-2179.54,-1396.92
24-Dec-2020,3880.89,4764.13,5585.54,4050.92,-883.24,1534.62
25-Dec-2020,10038.89,3173.97,4311.34,2774.93,6864.92,1536.41
28-Dec-2020,2074.09,3706.94,4890.0,3219.11,-1632.85,1670.89
29-Dec-2020,7721.27,4868.36,5230.71,4341.86,2852.91,888.85
30-Dec-2020,5017.16,3556.42,3313.82,1880.47,1460.74,1433.35
31-Dec-2020,4509.31,3955.08,4236.44,3344.01,554.23,892.43
01-Jan-2021,4981.93,4657.41,6617.23,3719.14,324.52,2898.09
04-Jan-2021,3800.22,5346.02,3722.54,2020.01,-1545.8,1702.53
05-Jan-2021,3518.05,1706.44,3670.0,3896.14,1811.61,-226.14
06-Jan-2021,3370.4,7813.21,2794.42,3490.43,-4442.81,-696.01
07-Jan-2021,3451.69,4909.02,4855.45,1739.32,-1457.33,3116.13
08-Jan-2021,8050.34,8984.2,3369.19,3439.25,-933.86,-70.06
11-Jan-2021,4946.83,4700.22,4065.63,5381.0,246.61,-1315.37
12-Jan-2021,5008.54,3585.06,2638.51,3769.29,1423.48,-1130.78
13-Jan-2021,10018.59,6400.12,6300.29,3517.44,3618.47,2782.85
14-Jan-2021,8710.64,3264.29,3605.73,2778.17,5446.35,827.56
15-Jan-2021,7519.95,6738.18,3026.44,4145.46,781.77,-1119.02
18-Jan-2021,10466.45,5174.52,3346.81,4395.81,5291.93,-1049.0
19-Jan-2021,8464.6,4086.75,2868.74,1636.5,4377.85,1232.24
20-Jan-2021,2659.21,5907.63,2260.05,2177.01,-3248.42,83.04
21-Jan-2021,4426.05,3488.61,6264.12,3761.57,937.44,2502.55
22-Jan-2021,3661.1,7605.65,3817.7,2780.34,-3944.55,1037.36
25-Jan-2021,6199.91,4373.17,3169.77,2682.52,1826.74,487.25
26-Jan-2021,1923.29,3665.17,5975.41,3116.37,-1741.88,2859.04
27-Jan-2021,4997.79,3097.14,4563.21,2857.61,1900.65,1705.6
28-Jan-2021,2012.27,3573.44,2326.2,3836.76,-1561.17,-1510.56
29-Jan-2021,4595.42,1097.93,3129.06,6115.07,3497.49,-2986.01
01-Feb-2021,5963.93,4506.34,4142.02,2713.44,1457.59,1428.58
02-Feb-2021,3591.82,3680.98,3358.32,3162.84,-89.16,195.48
03-Feb-2021,4660.42,2696.49,4777.63,2909.06,1963.93,1868.57
04-Feb-2021,4007.87,10623.79,2634.01,6958.66,-6615.92,-4324.65
05-Feb-2021,6005.67,2673.32,3419.0,3622.73,3332.35,-203.73
08-Feb-2021,3839.94,2253.71,5734.61,7108.69,1586.23,-1374.08
09-Feb-2021,2192.57,5967.92,3332.85,4020.66,-3775.35,-687.81
10-Feb-2021,9746.36,3681.48,5946.89,2028.6,6064.88,3918.29
11-Feb-2021,5002.98,5937.16,3387.13,2798.77,-934.18,588.36
12-Feb-2021,3289.17,1862.61,5714.29,2213.15,1426.56,3501.14
15-Feb-2021,7332.35,2872.67,3353.33,3791.96,4459.68,-438.63
16-Feb-2021,6542.98,8037.46,6748.53,2112.52,-1494.48,4636.01
17-Feb-2021,6277.09,1732.52,4685.91,4697.94,4544.57,-12.03
18-Feb-2021,4579.77,5703.47,6562.29,2399.92,-1123.7,4162.37
19-Feb-2021,4407.0,6650.03,4094.55,1752.13,-2243.03,2342.42
22-Feb-2021,13185.24,4866.15,4326.14,2604.28,8319.09,1721.86
23-Feb-2021,13972.21,7086.97,3277.46,1837.32,6885.24,1440.14
24-Feb-2021,3787.48,5770.41,2723.39,5732.51,-1982.93,-3009.12
25-Feb-2021,5461.81,6615.59,3068.53,4371.52,-1153.78,-1302.99
26-Feb-2021,3495.29,3448.81,3015.79,1969.46,46.48,1046.33
01-Mar-2021,7646.83,3101.75,2635.31,2958.71,4545.08,-323.4
02-Mar-2021,3499.66,2232.79,8305.46,2898.2,1266.87,5407.26
03-Mar-2021,6227.57,7064.82,6828.06,3429.54,-837.25,3398.52
04-Mar-2021,12156.05,4231.31,4705.56,3555.61,7924.74,1149.95
05-Mar-2021,3535.97,5810.54,2980.85,2298.31,-2274.57,682.54
08-Mar-2021,3043.36,6759.4,3172.99,2189.85,-3716.04,983.14
09-Mar-2021,3057.59,4884.53,4877.41,5236.14,-1826.94,-358.73
10-Mar-2021,4738.99,5237.07,2847.84,5594.31,-498.08,-2746.47
11-Mar-2021,7458.29,8480.26,3692.16,3877.44,-1021.97,-185.28
12-Mar-2021,6895.85,3639.45,3821.03,3529.3,3256.4,291.73
15-Mar-2021,3981.52,8582.45,3280.54,3054.43,-4600.93,226.11
16-Mar-2021,2360.48,5976.52,3766.71,3518.24,-3616.04,248.47
17-Mar-2021,3282.15,8873.55,2986.17,4789.21,-5591.4,-1803.04
18-Mar-2021,5850.27,4960.41,3448.32,5984.46,889.86,-2536.14
19-Mar-2021,7510.1,6429.31,3848.7,3711.44,1080.79,137.26
22-Mar-2021,5420.18,4750.7,5144.27,3231.09,669.48,1913.18
23-Mar-2021,1855.42,6932.81,6035.09,2128.96,-5077.39,3906.13
24-Mar-2021,10581.9,2019.14,3536.22,2414.07,8562.76,1122.15
25-Mar-2021,4051.9,11557.95,8939.76,8555.34,-7506.05,384.42
26-Mar-2021,5619.41,8477.75,3485.3,4155.08,-2858.34,-669.78
29-Mar-2021,4584.31,2341.51,2632.07,2065.41,2242.8,566.66
30-Mar-2021,3292.02,5167.48,2935.02,1538.65,-1875.46,1396.37
31-Mar-2021,6979.39,8329.61,14751.49,2605.0,-1350.22,12146.49
01-Apr-2021,3648.46,2337.59,1451.06,3976.18,1310.87,-2525.12
02-Apr-2021,5752.33,3876.82,5829.62,2834.01,1875.51,2995.61
05-Apr-2021,7540.65,3798.81,4454.16,3921.03,3741.84,533.13
06-Apr-2021,3500.8,3215.73,4893.69,2840.76,285.07,2052.93
07-Apr-2021,5108.08,4910.64,3262.39,3575.14,197.44,-312.75
08-Apr-2021,4949.63,4057.29,2500.84,2992.31,892.34,-491.47
09-Apr-2021,5007.52,2747.65,4463.41,4129.68,2259.87,333.73
12-Apr-2021,2565.29,10923.23,4544.19,3966.37,-8357.94,577.82
